car_dealership,price,city,brand,model,release_date,type_of_ban,color,distance,gearbox,gear,is_new,views,owners,market,seats,Yüngül lehimli disklər,ABS,Lyuk,Yağış sensoru,Mərkəzi qapanma,Park radarı,Kondisioner,Oturacaqların isidilməsi,Dəri salon,Ksenon lampalar,Arxa görüntü kamerası,Yan pərdələr,Oturacaqların ventilyasiyası,engine_power,horsepower,fuel,condition_1,condition_2,day,month,year
0,22500.0,Bakı,Land Rover,Discovery,2006,Offroader / SUV,Gümüşü,322500,Avtomat,Tam,0,474,2,Avropa,7,1,1,0,1,1,1,1,1,1,1,1,1,0,2,190,Dizel,0,0,25,5,2023
0,6500.0,Salyan,LADA (VAZ),2107,2006,Sedan,Ağ,129000,Mexaniki,Arxa,0,265,1,Rusiya,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,75,Benzin,0,0,28,5,2023
0,24500.0,Bakı,Mercedes,E 200,2007,Sedan,Gümüşü,244369,Avtomat,Arxa,0,6792,0,Avropa,5,1,1,1,1,0,1,1,1,1,0,1,0,1,1,184,Benzin,0,0,26,5,2023
1,115600.0,Bakı,Land Rover,Range Rover,2015,Offroader / SUV,Boz,123000,Avtomat,Tam,0,7390,2,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,248,Dizel,0,0,27,5,2023
0,9500.0,Bakı,Alfa Romeo,GT,2009,Kupe,Qara,255000,Mexaniki,Ön,0,21512,3,Avropa,5,1,1,0,1,1,1,1,0,1,1,0,1,0,1,140,Benzin,0,0,28,5,2023
0,16900.0,Bakı,Toyota,Corolla,2006,Hetçbek,Gümüşü,96300,Mexaniki,Ön,0,7844,1,Avropa,5,1,1,0,1,1,1,1,0,0,0,0,1,0,1,97,Benzin,0,0,27,5,2023
0,24300.0,Sumqayıt,Hyundai,ix35,2010,Offroader / SUV,Ağ,155000,Avtomat,Tam,0,1063,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,178,Benzin,0,0,27,5,2023
0,12000.0,Masallı,Opel,Astra,2007,Hetçbek,Gümüşü,306000,Mexaniki,Ön,0,499,2,Avropa,4,1,1,0,1,1,1,1,0,0,0,0,1,0,1,90,Dizel,0,0,27,5,2023
0,11800.0,Gəncə,Chevrolet,Cruze,2013,Sedan,Qızılı,250000,Avtomat,Ön,0,521,2,Amerika,5,1,1,0,1,1,0,1,0,0,0,0,0,0,1,109,Benzin,0,1,25,5,2023
1,96560.0,Bakı,Toyota,Highlander,2023,Offroader / SUV,Ağ,0,Avtomat,Tam,0,6020,1,Dubay,7,1,1,1,1,1,1,1,0,0,1,1,1,0,2,243,Hibrid,0,0,28,5,2023
0,4200.0,Gəncə,LADA (VAZ),2104,1997,Universal,Qara,100000,Mexaniki,Arxa,0,5179,1,Rusiya,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,75,Benzin,0,0,26,5,2023
0,14200.0,Bakı,Hyundai,i30,2009,Hetçbek,Qara,167000,Mexaniki,Ön,0,2015,1,Avropa,5,1,1,0,1,1,0,1,0,0,1,0,0,0,1,109,Benzin,0,0,28,5,2023
0,8500.0,Qazax,LADA (VAZ),2115,2011,Sedan,Qara,260000,Mexaniki,Ön,0,171,2,Digər,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,80,Benzin,0,0,28,5,2023
0,18500.0,Bakı,Ford,Ranger,2004,Pikap,Narıncı,130000,Mexaniki,Tam,0,12273,3,Avropa,5,0,1,0,0,1,0,1,1,1,0,1,0,0,3,152,Dizel,0,1,18,5,2023
0,34000.0,Bakı,BMW,318,2013,Sedan,Qara,305540,Avtomat,Arxa,0,194,0,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,136,Benzin,0,0,27,5,2023
1,23900.0,Bakı,Hyundai,Sonata,2013,Sedan,Ağ,91000,Avtomat,Ön,0,2764,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,0,0,2,274,Benzin,0,0,27,5,2023
0,13800.0,Bakı,Ford,Transit,2000,Yük maşını,Ağ,320000,Mexaniki,Arxa,0,3235,2,Avropa,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,140,Dizel,0,0,26,5,2023
0,13300.0,Bakı,Mercedes,C 220,1999,Universal,Gümüşü,503000,Avtomat,Arxa,0,408,2,Avropa,5,1,1,0,1,1,0,1,1,1,1,0,1,0,2,146,Dizel,0,1,27,5,2023
0,49130.0,Bakı,Toyota,Prado,2010,Offroader / SUV,Qara,262000,Avtomat,Tam,0,24503,0,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,282,Benzin,0,0,9,5,2023
0,19800.0,Bakı,Hyundai,Sonata,2012,Sedan,Gümüşü,170000,Avtomat,Ön,0,172,2,Amerika,5,1,1,0,1,1,0,1,1,0,1,0,0,0,2,178,Benzin,0,0,28,5,2023
1,37500.0,Bakı,Mercedes,ML 350,2010,Offroader / SUV,Qara,156333,Avtomat,Tam,0,109,1,Amerika,7,1,1,1,1,1,1,1,1,1,1,1,1,0,3,231,Dizel,0,0,28,5,2023
1,210800.0,Bakı,Mercedes,GLE 350 Coupe,2022,Offroader / SUV,Qara,0,Avtomat,Tam,0,7270,1,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,0,1,2,333,Plug-in Hibrid,0,0,26,5,2023
0,52360.0,Bakı,Hyundai,Sonata,2021,Sedan,Göy,42000,Avtomat,Ön,0,1877,1,Amerika,5,1,1,0,1,1,1,1,1,1,1,1,1,1,2,192,Hibrid,0,0,28,5,2023
1,21500.0,Bakı,Hyundai,Elantra,2012,Sedan,Qara,113000,Avtomat,Ön,0,880,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,150,Benzin,0,0,27,5,2023
0,14000.0,Bakı,Volkswagen,Jetta,2014,Sedan,Gümüşü,360000,Avtomat,Tam,0,648,1,Amerika,5,0,0,1,0,1,0,1,1,1,0,0,0,1,1,170,Benzin,0,0,25,5,2023
0,4300.0,Bakı,Tofas,Sahin,2004,Sedan,Mavi,147258,Mexaniki,Arxa,0,2536,2,Digər,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,92,Benzin,0,0,26,5,2023
0,64260.0,Bakı,Land Rover,Discovery,2014,Offroader / SUV,Qara,121000,Avtomat,Tam,0,3016,1,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,1,1,1,1,3,340,Benzin,0,0,28,5,2023
0,13000.0,Bakı,LADA (VAZ),Niva,2015,Offroader / SUV,Qara,169600,Mexaniki,Tam,0,3779,2,Rəsmi diler,7,1,1,0,0,0,0,1,1,0,1,1,0,0,1,80,Benzin,0,0,27,5,2023
0,24300.0,Bakı,Hyundai,Elantra,2014,Sedan,Qara,126852,Avtomat,Ön,0,1969,1,Avropa,5,1,1,1,1,1,1,1,0,0,0,0,1,0,1,150,Benzin,0,0,27,5,2023
0,11000.0,Bakı,Daewoo,Gentra,2014,Sedan,Ağ,229000,Avtomat,Ön,0,838,1,Digər,5,1,1,1,0,0,0,1,1,0,1,0,1,0,1,107,Benzin,0,0,27,5,2023
0,13500.0,Bakı,BMW,745,2001,Sedan,Qara,362997,Avtomat,Arxa,0,3497,2,Avropa,5,1,1,1,0,1,0,1,1,1,1,0,1,0,4,333,Benzin,0,0,18,5,2023
0,12500.0,Bakı,Toyota,Prius,2007,Liftbek,Qızılı,254235,Avtomat,Ön,0,419,1,Amerika,5,1,1,0,0,1,1,1,0,0,1,1,1,0,1,76,Hibrid,0,0,28,5,2023
0,16900.0,Bakı,Toyota,Prius,2007,Liftbek,Gümüşü,149000,Variator,Ön,0,2104,1,Amerika,5,1,1,0,1,1,0,1,1,1,1,1,1,1,1,76,Hibrid,0,0,26,5,2023
0,17500.0,Bakı,BMW,530,2006,Sedan,Ağ,365247,Avtomat,Arxa,0,9044,2,Avropa,5,1,1,1,1,1,1,1,1,1,1,0,1,1,3,258,Benzin,0,0,26,5,2023
0,12000.0,Bakı,Hyundai,Matrix,2006,Minivan,Gümüşü,317000,Mexaniki,Ön,0,144,2,Avropa,7,1,1,0,0,1,1,1,0,1,0,1,0,0,1,110,Dizel,0,1,28,5,2023
0,42000.0,Bakı,Toyota,Prado,2008,Offroader / SUV,Qara,198000,Avtomat,Tam,0,508,1,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,0,1,1,0,4,249,Benzin,0,0,27,5,2023
0,14800.0,Bakı,Nissan,Tiida,2011,Hetçbek,Ağ,41000,Avtomat,Ön,0,198,1,Yaponiya,5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,109,Benzin,0,0,28,5,2023
1,45000.0,Bakı,Toyota,RAV4,2018,Offroader / SUV,Ağ,155066,Avtomat,Ön,0,1394,1,Amerika,5,1,1,0,1,1,1,1,0,0,1,1,0,0,2,180,Benzin,0,0,26,5,2023
0,24800.0,Bakı,Mazda,6,2013,Sedan,Ağ,192123,Avtomat,Ön,0,3151,1,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,192,Benzin,0,0,25,5,2023
1,56780.0,Bakı,Land Rover,Range Rover,2011,Offroader / SUV,Qara,137000,Avtomat,Tam,0,1385,0,Rəsmi diler,7,1,1,0,1,1,1,1,1,1,1,1,1,1,5,510,Benzin,0,0,26,5,2023
0,37500.0,Şəmkir,Mercedes,Sprinter 515,2008,Yük maşını,Ağ,225000,Mexaniki,Arxa,0,205,2,Avropa,2,1,1,0,0,1,0,0,0,0,0,0,1,0,2,150,Dizel,0,0,27,5,2023
0,8300.0,Sumqayıt,LADA (VAZ),2115,2012,Sedan,Qara,250000,Mexaniki,Ön,0,2371,2,Rusiya,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,80,Benzin,0,0,26,5,2023
0,23800.0,Sumqayıt,Nissan,Juke,2014,Offroader / SUV,Ağ,90910,Avtomat,Ön,0,2264,0,Amerika,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,117,Benzin,0,0,27,5,2023
1,22800.0,Sumqayıt,Kia,Optima,2012,Sedan,Yaş Asfalt,198000,Avtomat,Ön,0,1759,2,Amerika,5,1,1,1,1,1,1,1,1,0,1,1,1,0,2,274,Benzin,0,0,28,5,2023
0,27000.0,Bakı,Mercedes,E 220,2007,Sedan,Gümüşü,205700,Avtomat,Arxa,0,3477,1,Avropa,5,1,1,1,1,1,1,1,1,1,1,0,0,0,2,170,Dizel,0,0,28,5,2023
0,12400.0,Bakı,Toyota,Prius,2007,Liftbek,Boz,189000,Variator,Ön,0,17927,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,76,Hibrid,0,0,27,5,2023
0,16500.0,Bakı,LADA (VAZ),Niva,2019,Offroader / SUV,Qara,18500,Mexaniki,Tam,0,3174,1,Rəsmi diler,5,1,1,0,0,1,0,1,1,1,1,1,1,0,1,83,Benzin,0,0,28,5,2023
0,23500.0,Bakı,KamAz,53212,1987,Yük maşını,Mavi,10000,Mexaniki,Arxa,0,860,1,Digər,3,1,0,1,0,0,0,0,0,0,0,0,1,0,11,191,Dizel,0,0,26,5,2023
0,18700.0,Bakı,Kia,Sportage,2007,Offroader / SUV,Gümüşü,290000,Avtomat,Ön,0,1154,1,Koreya,5,1,1,1,1,1,1,1,1,1,0,0,1,0,2,140,Dizel,0,0,28,5,2023
0,4700.0,Bakı,Audi,A6,2001,Sedan,Yaş Asfalt,245000,Avtomat,Tam,0,381,1,Rəsmi diler,5,1,1,0,1,1,1,1,1,1,1,1,1,1,2,250,Benzin,0,0,28,5,2023
1,20800.0,Bakı,Ford,Fusion,2015,Sedan,Ağ,66000,Avtomat,Ön,0,3639,1,Amerika,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,181,Benzin,0,0,27,5,2023
0,18000.0,Bakı,Hyundai,Elantra,2013,Sedan,Boz,181212,Avtomat,Ön,0,810,2,Amerika,4,0,1,0,1,1,0,1,0,0,0,0,1,0,1,150,Benzin,0,0,28,5,2023
0,32500.0,Bakı,Toyota,Prado,2006,Offroader / SUV,Qara,182000,Avtomat,Ön,0,447,1,Digər,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,249,Benzin,0,0,28,5,2023
0,23500.0,Bakı,Ford,Fusion,2018,Sedan,Gümüşü,81500,Avtomat,Ön,0,157,1,Amerika,5,1,1,0,1,1,1,1,0,0,1,1,0,0,1,184,Benzin,0,0,27,5,2023
0,68850.0,Bakı,Toyota,Camry,2021,Sedan,Qara,28700,Avtomat,Ön,0,6026,1,Rəsmi diler,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,181,Benzin,0,0,28,5,2023
0,78200.0,Bakı,Mercedes,S 500,2013,Sedan,Qara,110000,Avtomat,Arxa,0,1758,2,Avropa,4,1,1,1,1,1,1,1,1,1,0,1,1,1,4,435,Benzin,0,0,28,5,2023
1,25900.0,Sumqayıt,Hyundai,Elantra,2018,Sedan,Qara,93000,Avtomat,Ön,0,1157,1,Amerika,5,1,1,1,1,1,1,1,1,0,1,1,1,1,2,150,Benzin,0,0,27,5,2023
1,36500.0,Bakı,Kia,Sorento,2013,Offroader / SUV,Yaş Asfalt,147000,Avtomat,Ön,0,2008,1,Koreya,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,184,Dizel,0,0,28,5,2023
0,8500.0,Bakı,LADA (VAZ),2115,2011,Sedan,Qara,169929,Mexaniki,Ön,0,162,1,Rusiya,5,1,1,0,0,1,0,0,0,1,0,0,0,0,1,80,Benzin,0,0,28,5,2023
1,36550.0,Bakı,Mercedes,E 250,2011,Sedan,Qara,177000,Avtomat,Arxa,0,5211,1,Avropa,5,1,1,1,1,1,1,1,0,1,1,1,0,0,1,204,Benzin,0,0,25,5,2023
0,15900.0,Bərdə,LADA (VAZ),Priora,2015,Sedan,Ağ,79685,Mexaniki,Ön,0,1285,2,Rusiya,5,1,1,0,1,1,1,1,1,0,1,1,1,1,1,106,Benzin,0,0,27,5,2023
0,3300.0,Goranboy,LADA (VAZ),2109,1987,Hetçbek,Ağ,297020,Mexaniki,Ön,0,389,1,Rusiya,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75,Benzin,0,0,28,5,2023
1,81430.0,Bakı,Toyota,Camry,2022,Sedan,Boz,0,Avtomat,Ön,0,3175,1,Rəsmi diler,5,1,1,1,0,1,1,1,0,1,1,1,0,0,2,200,Hibrid,0,0,28,5,2023
0,12000.0,Bakı,Opel,Astra,2005,Universal,Göy,250000,Mexaniki,Ön,0,1030,1,Avropa,5,1,1,0,0,1,1,1,0,1,1,1,1,0,1,90,Dizel,0,0,26,5,2023
0,7300.0,Ağcabədi,LADA (VAZ),2107,2009,Sedan,Ağ,23500,Mexaniki,Arxa,0,242,1,Rusiya,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75,Benzin,0,0,28,5,2023
0,31900.0,Bakı,Toyota,Prado,2008,Offroader / SUV,Qara,197000,Avtomat,Tam,0,767,1,Rəsmi diler,7,1,1,0,1,1,1,1,0,0,0,1,1,0,2,163,Benzin,0,0,28,5,2023
0,28200.0,Bakı,Kia,Sorento,2011,Offroader / SUV,Qara,165300,Avtomat,Ön,0,1616,1,Koreya,7,1,1,1,1,1,1,1,1,1,0,1,0,1,2,184,Dizel,0,0,26,5,2023
1,67490.0,Bakı,Volkswagen,ID.6,2022,Offroader / SUV,Ağ,0,Avtomat,Arxa,0,3113,1,Avropa,7,1,1,1,1,1,1,1,1,1,1,1,1,1,0,204,Elektro,0,0,27,5,2023
0,54000.0,Bakı,Mercedes,Axor 1840,2012,Dartqı,Ağ,482000,Avtomat,Arxa,0,463,1,Avropa,2,1,1,1,0,1,0,1,1,0,0,0,0,0,12,480,Dizel,0,0,26,5,2023
0,36550.0,Bakı,Audi,A6,2012,Sedan,Qara,124000,Avtomat,Ön,0,2322,1,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,204,Benzin,0,0,27,5,2023
0,58650.0,Bakı,Infiniti,Q50S,2018,Sedan,Göy,139000,Avtomat,Arxa,0,1052,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,304,Benzin,0,0,26,5,2023
0,9500.0,Bərdə,Mercedes,C 180,1996,Sedan,Göy,536200,Avtomat,Arxa,0,590,2,Digər,5,1,1,0,1,1,0,1,0,0,0,0,0,0,1,129,Benzin,0,0,26,5,2023
1,14900.0,Sumqayıt,Nissan,Note,2013,Hetçbek,Qara,55000,Avtomat,Ön,0,341,1,Yaponiya,5,1,1,0,1,1,0,1,0,1,1,1,1,0,1,99,Benzin,0,0,25,5,2023
0,13900.0,Bakı,Chevrolet,Aveo,2012,Hetçbek,Bej,120000,Avtomat,Ön,0,1101,1,Rəsmi diler,5,1,1,1,1,1,1,1,0,0,0,0,1,0,1,100,Benzin,0,0,25,5,2023
0,3200.0,Kürdəmir,LADA (VAZ),2106,1982,Sedan,Ağ,236022,Mexaniki,Arxa,0,518,2,Rusiya,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,64,Benzin,0,0,26,5,2023
1,394400.0,Bakı,Mercedes,G 63 AMG,2019,Offroader / SUV,Qara,24000,Avtomat,Tam,0,2997,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,0,1,4,585,Benzin,0,0,27,5,2023
0,26000.0,Bakı,Toyota,Prado,2006,Offroader / SUV,Qara,450000,Avtomat,Tam,0,353,2,Koreya,7,1,1,0,0,1,1,1,0,0,0,1,0,0,2,163,Benzin,0,0,26,5,2023
0,27710.0,Bakı,BMW,328,2014,Sedan,Qara,161000,Avtomat,Arxa,0,419,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,245,Benzin,0,0,28,5,2023
1,58650.0,Bakı,Hyundai,Grandeur,2020,Sedan,Boz,52000,Avtomat,Ön,0,7994,1,Avropa,5,1,1,0,1,1,1,1,1,1,1,1,1,1,2,201,Hibrid,0,0,27,5,2023
1,373830.0,Bakı,Mercedes,S 500 4Matic,2023,Sedan,Boz,0,Avtomat,Tam,0,543,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,435,Benzin,0,0,27,5,2023
1,39800.0,Bakı,MG,ZS T,2022,Offroader / SUV,Qara,0,Avtomat,Ön,0,6345,1,Rəsmi diler,5,1,1,1,0,1,1,1,1,1,0,1,0,0,1,160,Benzin,0,0,26,5,2023
1,157250.0,Bakı,Mercedes,GLS 63 AMG,2017,Offroader / SUV,Qara,48000,Avtomat,Tam,0,37041,1,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,1,1,1,1,5,585,Benzin,0,0,27,5,2023
0,26200.0,Bakı,Kia,Sportage,2011,Offroader / SUV,Yaş Asfalt,230000,Avtomat,Ön,0,710,1,Koreya,4,1,0,1,1,1,1,1,1,1,1,1,1,1,2,184,Dizel,0,0,27,5,2023
0,10800.0,Bakı,Mercedes,C 180,1997,Sedan,Gümüşü,302567,Avtomat,Arxa,0,555,2,Digər,5,1,1,1,0,1,0,1,0,0,0,0,0,0,1,122,Benzin,0,0,26,5,2023
0,54060.0,Bakı,Toyota,Prado,2013,Offroader / SUV,Ağ,116000,Avtomat,Tam,0,1579,1,Rəsmi diler,7,1,1,1,0,1,1,1,0,1,0,1,1,0,2,167,Benzin,0,0,28,5,2023
0,39950.0,Bakı,Mitsubishi,L200,2018,Pikap,Ağ,140000,Mexaniki,Tam,0,1663,1,Rəsmi diler,5,1,1,0,0,1,0,1,0,0,0,0,0,0,2,153,Dizel,0,0,27,5,2023
0,28300.0,Bakı,Hyundai,Sonata,2015,Sedan,Yaş Asfalt,157000,Avtomat,Ön,0,276,1,Koreya,5,1,1,0,1,1,1,1,1,1,1,1,0,0,2,245,Benzin,0,0,26,5,2023
1,34900.0,Bakı,Kia,Stonic,2023,Offroader / SUV,Yaş Asfalt,0,Avtomat,Ön,0,878,1,Rəsmi diler,5,1,1,0,0,1,1,1,0,0,0,1,0,0,1,100,Benzin,0,0,26,5,2023
0,11400.0,Sumqayıt,Mercedes,C 240,1998,Sedan,Gümüşü,391000,Avtomat,Arxa,0,980,2,Avropa,4,1,1,0,1,1,0,1,0,0,1,0,1,0,2,170,Benzin,0,0,27,5,2023
0,6800.0,Bakı,LADA (VAZ),2106,2006,Sedan,Tünd qırmızı,68634,Mexaniki,Arxa,0,502,3,Rusiya,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,75,Benzin,0,1,26,5,2023
1,20900.0,Bakı,Chevrolet,Malibu,2016,Sedan,Göy,73000,Avtomat,Ön,0,1183,0,Amerika,5,1,1,0,1,1,1,1,0,0,1,1,1,1,1,160,Benzin,0,0,28,5,2023
0,14500.0,Bakı,Mercedes,E 220,2000,Sedan,Göy,261000,Avtomat,Arxa,0,1732,1,Avropa,5,1,1,1,1,1,0,1,1,0,1,0,1,1,2,143,Dizel,0,0,28,5,2023
0,25500.0,Bakı,Ford,Transit,2010,Furqon,Mavi,286000,Mexaniki,Ön,0,704,2,Avropa,3,1,1,0,1,1,0,1,0,0,0,0,0,0,2,125,Dizel,0,0,28,5,2023
0,12000.0,Bakı,Opel,Astra,2004,Hetçbek,Gümüşü,153000,Mexaniki,Ön,0,512,1,Digər,5,0,0,0,0,1,1,1,0,0,0,0,0,0,1,90,Benzin,0,0,28,5,2023
1,28600.0,Bakı,LADA (VAZ),Largus Cross,2022,Universal,Ağ,0,Mexaniki,Ön,0,47020,1,Avropa,5,1,1,0,0,1,1,1,1,1,0,1,0,0,1,106,Benzin,0,0,27,5,2023
0,5800.0,Sumqayıt,Mitsubishi,Pajero io,2000,Offroader / SUV,Qara,210050,Avtomat,Tam,0,486,1,Avropa,5,0,1,0,0,0,0,1,0,0,0,0,0,0,2,136,Benzin,0,0,28,5,2023
0,8200.0,Bakı,Chevrolet,Aveo,2011,Sedan,Ağ,278000,Mexaniki,Ön,0,453,1,Rəsmi diler,5,1,1,0,1,1,1,1,0,0,0,1,1,1,1,101,Benzin,0,0,25,5,2023
0,1200.0,Bakı,Tufan,M50,2021,Motosiklet,Göy,26000,Mexaniki,Arxa,0,77,2,Avropa,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,12,Benzin,0,0,28,5,2023
0,22800.0,Bakı,Hyundai,Santa Fe,2008,Offroader / SUV,Ağ,188000,Avtomat,Ön,0,170,1,Koreya,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,184,Dizel,0,0,25,5,2023
0,9300.0,Bakı,Daewoo,Gentra,2014,Sedan,Ağ,300000,Mexaniki,Ön,0,2853,1,Digər,5,1,1,0,0,1,0,1,1,0,0,1,0,0,1,107,Benzin,0,0,28,5,2023
1,77350.0,Bakı,Land Rover,RR Sport,2015,Offroader / SUV,Ağ,219000,Avtomat,Tam,0,487,2,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,340,Benzin,0,0,26,5,2023
0,62390.0,Bakı,Toyota,Prado,2015,Offroader / SUV,Qara,198000,Avtomat,Tam,0,570,1,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,1,1,0,1,2,163,Benzin,0,0,28,5,2023
1,99450.0,Bakı,Mercedes,S 500,2013,Sedan,Qara,160000,Avtomat,Arxa,0,1765,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,455,Benzin,0,0,26,5,2023
1,74630.0,Bakı,Lexus,ES 300h,2020,Sedan,Qızılı,8200,Avtomat,Ön,0,3942,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,0,0,2,215,Hibrid,0,0,27,5,2023
0,41650.0,Bakı,BMW,328,2016,Sedan,Yaş Asfalt,84812,Avtomat,Arxa,0,4363,0,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,245,Benzin,0,0,28,5,2023
0,15800.0,İsmayıllı,Kia,Cerato Koup,2010,Kupe,Tünd qırmızı,170000,Avtomat,Ön,0,4198,1,Koreya,5,0,1,1,0,1,1,1,0,1,0,0,1,0,2,150,Benzin,0,0,26,5,2023
0,9800.0,Bakı,Mercedes,E 230,1996,Sedan,Yaş Asfalt,382000,Avtomat,Arxa,0,4095,1,Avropa,5,1,1,0,1,1,0,1,1,1,1,1,1,1,2,150,Benzin,0,0,28,5,2023
0,5500.0,Quba,LADA (VAZ),2106,2004,Sedan,Göy,56147,Mexaniki,Ön,0,153,1,Rusiya,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,Benzin,0,0,28,5,2023
0,30260.0,Bakı,Audi,A6,2014,Sedan,Göy,105000,Avtomat,Ön,0,50564,0,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,0,0,2,252,Benzin,0,0,26,5,2023
0,14400.0,Bakı,Honda,Civic,2008,Sedan,Ağ,267000,Avtomat,Ön,0,268,2,Amerika,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,90,Hibrid,0,0,25,5,2023
0,16900.0,Bakı,Kia,Rio,2012,Sedan,Qara,155000,Mexaniki,Ön,0,705,0,Rəsmi diler,5,1,1,0,0,1,0,1,0,0,0,1,1,0,1,107,Benzin,0,0,25,5,2023
0,20900.0,Bakı,Nissan,Juke,2015,Offroader / SUV,Qara,66000,Avtomat,Ön,0,239,1,Amerika,7,1,1,0,1,1,0,1,0,1,1,1,0,0,1,117,Benzin,0,0,28,5,2023
1,37230.0,Xırdalan,BMW,428,2014,Kupe,Ağ,127000,Avtomat,Tam,0,37244,1,Amerika,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,245,Benzin,0,0,27,5,2023
0,27200.0,Bakı,Hyundai,ix35,2012,Offroader / SUV,Qara,210000,Avtomat,Tam,0,1034,2,Rəsmi diler,5,1,1,0,1,1,1,1,1,1,1,1,1,1,2,184,Dizel,0,0,27,5,2023
0,14500.0,Sumqayıt,Nissan,Tiida,2012,Hetçbek,Ağ,148000,Avtomat,Ön,0,902,2,Yaponiya,5,1,1,0,1,1,1,1,0,1,1,0,0,0,1,109,Benzin,0,0,28,5,2023
0,6900.0,Sabirabad,GAZ,330200,1998,Yük maşını,Boz,232855,Mexaniki,Arxa,0,321,1,Rusiya,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,131,Benzin,0,0,26,5,2023
0,53550.0,Bakı,Nissan,Altima,2019,Sedan,Yaş Asfalt,32000,Avtomat,Ön,0,5174,1,Dubay,5,1,1,1,1,1,1,1,1,1,1,1,0,1,2,248,Benzin,0,0,27,5,2023
0,5500.0,Bakı,Opel,Vectra,1996,Sedan,Göy,580000,Mexaniki,Ön,0,377,1,Avropa,5,1,1,0,0,1,0,1,0,0,0,0,0,0,1,101,Benzin,0,0,27,5,2023
0,17500.0,Bakı,Chevrolet,Cruze,2014,Sedan,Boz,250000,Avtomat,Ön,0,267,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,140,Benzin,0,0,27,5,2023
0,12500.0,Bakı,Toyota,Prius,2008,Liftbek,Mavi,373368,Avtomat,Ön,0,329,1,Amerika,5,0,1,0,0,1,0,1,0,1,0,1,0,0,1,76,Hibrid,0,1,25,5,2023
0,260100.0,Bakı,Land Rover,Defender,2022,Offroader / SUV,Boz,10835,Avtomat,Tam,0,5243,1,Avropa,7,1,1,1,1,1,1,1,1,1,1,1,0,1,3,300,Dizel,0,0,9,5,2023
0,17000.0,Bakı,Hyundai,Sonata,2008,Sedan,Ağ,224156,Avtomat,Ön,0,2726,2,Amerika,4,1,1,1,1,1,1,1,1,1,0,0,0,0,2,178,Benzin,0,0,26,5,2023
1,57460.0,Bakı,Porsche,Cayenne GTS,2014,Offroader / SUV,Ağ,181000,Avtomat,Tam,0,1554,1,Digər,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,420,Benzin,0,0,27,5,2023
